,DateTime,Total
367,2020-01-03,1.255701931
368,2020-01-04,4.214679054
369,2020-01-05,2.304578275
370,2020-01-06,1.788516757
371,2020-01-07,1.066277968
372,2020-01-08,0.133942283
373,2020-01-09,0.0
374,2020-01-10,0.0
375,2020-01-11,0.453966594
376,2020-01-12,0.0147952
377,2020-01-13,0.041431543
378,2020-01-14,0.0
379,2020-01-15,0.0
380,2020-01-16,0.0
381,2020-01-17,0.0
382,2020-01-18,0.145465189
383,2020-01-19,0.058954555
384,2020-01-20,0.0
385,2020-01-21,0.0
386,2020-01-22,0.001913015
387,2020-01-23,0.0
388,2020-01-24,0.0
389,2020-01-25,0.0
390,2020-01-26,0.0
391,2020-01-27,0.0
392,2020-01-28,0.0
393,2020-01-29,0.0
394,2020-01-30,0.0
395,2020-01-31,0.0
396,2020-02-01,1.251756693
397,2020-02-02,0.00956903
398,2020-02-03,0.181493761
399,2020-02-04,1.915049033
400,2020-02-05,0.560040851
401,2020-02-06,0.297459724
402,2020-02-07,0.019619458
403,2020-02-08,0.359060377
404,2020-02-09,1.406228297
405,2020-02-10,1.651872777
406,2020-02-11,1.907444709
407,2020-02-12,0.01004758
408,2020-02-13,0.0
409,2020-02-14,0.0
410,2020-02-15,0.0
411,2020-02-16,0.001203225
412,2020-02-17,0.0
413,2020-02-18,0.0
414,2020-02-19,0.0
415,2020-02-20,0.0
416,2020-02-21,0.0
417,2020-02-22,0.0
418,2020-02-23,0.0
419,2020-02-24,0.0
420,2020-02-25,0.0
421,2020-02-26,0.172669475
422,2020-02-27,0.069093561
423,2020-02-28,0.052083756
424,2020-02-29,0.002115362
425,2020-03-01,0.0
426,2020-03-02,0.034092163
427,2020-03-03,0.0
428,2020-03-04,0.053255102
429,2020-03-05,0.058161191
430,2020-03-06,0.098897789
431,2020-03-07,1.245408621
432,2020-03-08,1.234881894
433,2020-03-09,0.494054808
434,2020-03-10,0.970720883
435,2020-03-11,0.0
436,2020-03-12,0.0
437,2020-03-13,0.0
438,2020-03-14,0.135890659
439,2020-03-15,0.0
440,2020-03-16,0.0
441,2020-03-17,0.0
442,2020-03-18,0.073509145
443,2020-03-19,3.359714947
444,2020-03-20,1.686067049
445,2020-03-21,1.420791652
446,2020-03-22,0.981596426
447,2020-03-23,0.08718894
448,2020-03-24,2.322392772
449,2020-03-25,0.0
450,2020-03-26,0.17226128
451,2020-03-27,0.0
452,2020-03-28,0.0
453,2020-03-29,0.0
454,2020-03-30,0.0
455,2020-03-31,0.17226128
456,2020-04-01,0.575570188
457,2020-04-02,0.0
458,2020-04-03,0.254695703
459,2020-04-04,0.0
460,2020-04-05,0.0
461,2020-04-06,0.082304937
462,2020-04-07,1.241493099
463,2020-04-08,1.151150236
464,2020-04-09,2.677880715
465,2020-04-10,5.182045651
466,2020-04-11,0.0
467,2020-04-12,0.041723212
468,2020-04-13,0.0
469,2020-04-14,0.0
470,2020-04-15,0.0
471,2020-04-16,0.0
472,2020-04-17,0.0
473,2020-04-18,0.0
474,2020-04-19,0.741499129
475,2020-04-20,0.0
476,2020-04-21,0.215212622
477,2020-04-22,0.0
478,2020-04-23,0.33306016
479,2020-04-24,0.114074398
480,2020-04-25,0.872925783
481,2020-04-26,18.12988794
482,2020-04-27,8.785041109
483,2020-04-28,1.960892304
484,2020-04-29,4.235179336
485,2020-04-30,2.179236796
486,2020-05-01,1.594093477
487,2020-05-02,3.393204817
488,2020-05-03,0.0
489,2020-05-04,0.935289137
490,2020-05-05,0.12159782
491,2020-05-06,0.008163907
492,2020-05-07,1.540573854
493,2020-05-08,1.029703187
494,2020-05-09,0.0
495,2020-05-10,1.965793703
496,2020-05-11,0.149040904
497,2020-05-12,0.072258156
