,DateTime,Total
164,2019-06-14,39.40373987998109
165,2019-06-15,40.41501238756776
166,2019-06-16,39.45088028976228
167,2019-06-17,37.71976700848515
168,2019-06-18,39.46489941134825
169,2019-06-19,39.7011710534401
170,2019-06-20,37.36606714392849
171,2019-06-21,34.183141164638414
172,2019-06-22,34.71445421303224
173,2019-06-23,34.509602018696505
174,2019-06-24,35.264855209331145
175,2019-06-25,35.23417708789668
176,2019-06-26,33.62524753894886
177,2019-06-27,37.18064686984277
178,2019-06-28,37.210896562509895
179,2019-06-29,35.61512601439896
180,2019-06-30,34.63512143925059
181,2019-07-01,33.397258566818735
182,2019-07-02,33.66110884110818
183,2019-07-03,34.79617452045588
184,2019-07-04,36.34015155789387
185,2019-07-05,33.295319246820966
186,2019-07-06,33.85889142524617
